name,pid,memory_usage,status
callservicesd,2406,17350656,running
accountsd,5704,14729216,running
Teams,7262,58540032,running
chrome_crashpad_handler,7335,786432,running
Microsoft Teams Helper (GPU),7336,15450112,running
Microsoft Teams Helper,7338,15958016,running
Microsoft Teams Helper (Renderer),7341,12484608,running
Microsoft Teams Helper,7342,8765440,running
parsecd,14319,12206080,running
ControlCenterHelper,18017,8601600,running
CommCenter,19187,9830400,running
Safari,32911,130334720,running
com.apple.WebKit.Networking,32913,62341120,running
com.apple.WebKit.GPU,32972,48365568,running
OneDrive,34865,19972096,running
com.apple.Safari.SearchHelper,35180,7733248,running
Numbers,35276,22446080,running
tccd,38583,11059200,running
Microsoft Teams Helper (Renderer),39243,114016256,running
Microsoft Teams Helper (Renderer),39249,42713088,running
Microsoft Teams Helper (Renderer),39250,31457280,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4628480,running
com.apple.WebKit.WebContent,49014,16334848,running
contentlinkingd,49118,7979008,running
BiomeAgent,49776,4423680,running
containermanagerd,49779,7159808,running
akd,49829,11386880,running
SafariBookmarksSyncAgent,50037,15958016,running
zoom.us,50503,39247872,running
universalAccessAuthWarn,50508,11845632,running
caphost,50513,6500352,running
com.apple.SafariPlatformSupport.Helper,50516,17809408,running
com.apple.WebKit.WebContent,50517,13795328,running
com.apple.WebKit.WebContent,50582,72155136,running
com.apple.WebKit.WebContent,50758,96763904,running
com.apple.WebKit.WebContent,51096,24248320,running
zsh,51107,720896,running
bash,51117,688128,running
python3.7,51119,19709952,running
com.apple.WebKit.WebContent,51128,126894080,running
com.apple.WebKit.WebContent,51131,56442880,running
python3.7,51137,4759552,running
com.apple.WebKit.WebContent,51139,37322752,running
python3.7,51149,7872512,running
python3.7,51165,36560896,running
Siri,51188,17088512,running
AssetCacheLocatorService,51212,6062080,running
ContextStoreAgent,51217,17498112,running
com.apple.WebKit.WebContent,51231,199081984,running
assistantd,51256,25509888,running
SiriNCService,51257,16859136,running
homed,51259,18677760,running
com.apple.WebKit.WebContent,51346,354942976,running
UsageTrackingAgent,51356,8847360,running
com.apple.WebKit.WebContent,51376,64585728,running
com.apple.WebKit.WebContent,51435,34668544,running
com.apple.WebKit.WebContent,51567,32096256,running
com.apple.quicklook.ThumbnailsAgent,51777,17842176,running
AudioComponentRegistrar,51813,5242880,running
WiFiVelocityAgent,51827,3850240,running
translationd,51862,19955712,running
com.apple.WebKit.WebContent,51863,24805376,running
ContextService,51866,18841600,running
mdworker_shared,51911,9207808,running
mdworker_shared,51917,9142272,running
mdworker_shared,51918,11960320,running
Keychain Circle Notification,51926,20201472,running
cdpd,51927,5079040,running
UniversalControl,51928,20905984,running
syncdefaultsd,51929,14303232,running
printtool,51931,14712832,running
mdworker_shared,51936,6340608,running
mdworker_shared,51937,6242304,running
Microsoft Teams Helper (Renderer),51938,41009152,running
mdworker_shared,51940,5472256,running
StatusKitAgent,51941,9617408,running
vcxpc,51942,19726336,running
SidecarRelay,51946,8273920,running
proactiveeventtrackerd,51948,9076736,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
knowledge-agent,52929,19972096,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,6455296,running
PowerChime,54868,9453568,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,52969472,running
photolibraryd,72498,8454144,running
talagent,77658,6537216,running
com.apple.WebKit.WebContent,82810,5062656,running
com.apple.WebKit.Networking,82813,5734400,running
python,84762,131072,running
python3.9,84764,18399232,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,11436032,running
Google Chrome Helper,85411,7766016,running
TV,86917,36618240,running
AMPLibraryAgent,86922,8470528,running
System Preferences,86985,12632064,running
studentd,86993,13172736,running
AccountProfileRemoteViewService,86998,11681792,running
AvatarPickerMemojiPicker,87002,12533760,running
com.apple.preferences.Bluetooth.remoteservice,87010,11993088,running
loginwindow,363,29474816,running
distnoted,513,4046848,running
cfprefsd,514,4046848,running
UserEventAgent,531,9404416,running
lsd,536,9797632,running
nsurlsessiond,540,12255232,running
usernoted,541,13303808,running
rapportd,543,9617408,running
lockoutagent,545,4980736,running
secd,548,11550720,running
backgroundtaskmanagementagent,551,4456448,running
sharedfilelistd,552,6914048,running
NotificationCenter,559,16875520,running
identityservicesd,563,19759104,running
itunescloudd,564,8093696,running
Microsoft Word,572,31064064,running
bird,575,15564800,running
coreauthd,584,5177344,running
sharingd,585,20791296,running
pboard,586,5292032,running
cloudd,589,26951680,running
Messages,597,45416448,running
Preview,600,36028416,running
Google Chrome,601,48103424,running
Microsoft PowerPoint,607,19169280,running
Music,608,0,stopped
Terminal,609,12861440,running
Xcode,611,16302080,running
Microsoft Excel,612,54984704,running
Mail,614,30113792,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,14286848,running
Notes,618,0,stopped
Dock,620,17776640,running
ControlCenter,621,29458432,running
SystemUIServer,623,5505024,running
Finder,624,57950208,running
Spotlight,627,8486912,running
fontd,628,3293184,running
com.apple.Safari.History,631,4833280,running
fontworker,632,2195456,running
CalendarAgent,633,18317312,running
AMPDeviceDiscoveryAgent,635,2998272,running
useractivityd,641,9633792,running
com.apple.dock.extra,645,6307840,running
commerce,650,8945664,running
familycircled,651,7864320,running
avconferenced,654,7929856,running
UIKitSystem,656,5685248,running
imagent,659,14188544,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5341184,running
WiFiAgent,666,10649600,running
corespotlightd,671,27213824,running
mdwrite,680,2555904,running
passd,682,6684672,running
PAH_Extension,687,7815168,running
icdd,696,3309568,running
mediaremoteagent,734,2752512,running
mdbulkimport,742,7766016,running
com.apple.WebKit.WebContent,751,5177344,running
com.apple.WebKit.Networking,753,5537792,running
com.apple.CoreSimulator.CoreSimulatorService,808,2867200,running
SimLaunchHost.arm64,810,376832,running
SimulatorTrampoline,812,2555904,running
corespeechd,818,5324800,running
AirPlayUIAgent,835,4063232,running
cloudpaird,837,9584640,running
diagnostics_agent,838,6963200,running
TextInputMenuAgent,839,8617984,running
ctkahp,843,2162688,running
com.apple.WebKit.WebContent,854,8077312,running
com.apple.WebKit.Networking,856,6209536,running
com.apple.dt.SKAgent,874,4767744,running
XCBBuildService,876,786432,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,5275648,running
chrome_crashpad_handler,1181,770048,running
Google Chrome Helper (GPU),1188,21676032,running
Google Chrome Helper,1190,20398080,running
Google Chrome Helper,1192,5865472,running
com.apple.speech.speechsynthesisd,1333,1064960,running
Microsoft Update Assistant,1649,3653632,running
callservicesd,2406,15695872,running
accountsd,5704,21446656,running
Teams,7262,31932416,running
chrome_crashpad_handler,7335,966656,running
Microsoft Teams Helper (GPU),7336,11370496,running
Microsoft Teams Helper,7338,13041664,running
Microsoft Teams Helper (Renderer),7341,8732672,running
Microsoft Teams Helper,7342,7700480,running
parsecd,14319,11796480,running
ControlCenterHelper,18017,6324224,running
CommCenter,19187,8781824,running
Safari,32911,124715008,running
com.apple.WebKit.Networking,32913,50757632,running
com.apple.WebKit.GPU,32972,34455552,running
OneDrive,34865,15679488,running
com.apple.Safari.SearchHelper,35180,9961472,running
Numbers,35276,16367616,running
Microsoft Teams Helper (Renderer),39243,38797312,running
Microsoft Teams Helper (Renderer),39249,30244864,running
Microsoft Teams Helper (Renderer),39250,14974976,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4628480,running
com.apple.WebKit.WebContent,49014,13565952,running
zoom.us,50503,25440256,running
universalAccessAuthWarn,50508,11223040,running
caphost,50513,5365760,running
com.apple.SafariPlatformSupport.Helper,50516,13926400,running
com.apple.WebKit.WebContent,50517,13631488,running
com.apple.WebKit.WebContent,50582,74498048,running
com.apple.WebKit.WebContent,50758,227917824,running
com.apple.WebKit.WebContent,51096,16711680,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,13246464,running
com.apple.WebKit.WebContent,51128,52051968,running
com.apple.WebKit.WebContent,51131,50233344,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,37568512,running
python3.7,51149,7880704,running
python3.7,51165,11358208,running
ContextStoreAgent,51217,14401536,running
com.apple.WebKit.WebContent,51231,59932672,running
assistantd,51256,25968640,running
com.apple.WebKit.WebContent,51346,182599680,running
com.apple.WebKit.WebContent,51376,60473344,running
com.apple.WebKit.WebContent,51435,32784384,running
com.apple.WebKit.WebContent,51567,27115520,running
WiFiVelocityAgent,51827,3637248,running
com.apple.WebKit.WebContent,51863,177602560,running
cdpd,51927,6242304,running
com.apple.hiservices-xpcservice,51960,3751936,running
SidecarRelay,51974,5242880,running
UniversalControl,52073,19087360,running
BTLEServerAgent,52084,4898816,running
Siri,52088,20381696,running
mdworker_shared,52090,5259264,running
contentlinkingd,52096,7602176,running
BiomeAgent,52101,4866048,running
proactiveeventtrackerd,52102,4505600,running
Keychain Circle Notification,52103,19709952,running
SafariBookmarksSyncAgent,52108,24543232,running
swcd,52109,9043968,running
akd,52110,15679488,running
containermanagerd,52111,9830400,running
dmd,52113,11517952,running
tccd,52114,10174464,running
translationd,52116,16449536,running
neagent,52117,8519680,running
followupd,52120,8306688,running
com.apple.WebKit.WebContent,52121,30818304,running
com.apple.accessibility.mediaaccessibilityd,52122,3178496,running
AudioComponentRegistrar,52123,6569984,running
pkd,52124,10747904,running
CarbonComponentScannerXPC,52125,4423680,running
StatusKitAgent,52126,9601024,running
fmfd,52128,18890752,running
com.apple.geod,52129,15630336,running
secinitd,52130,4833280,running
donotdisturbd,52142,28672000,running
CMFSyncAgent,52143,10338304,running
syncdefaultsd,52144,16482304,running
contactsd,52145,14991360,running
vcxpc,52147,15712256,running
IMAutomaticHistoryDeletionAgent,52205,2932736,running
knowledge-agent,52929,19890176,running
IMTranscoderAgent,54069,5849088,running
ViewBridgeAuxiliary,54725,5701632,running
PowerChime,54868,9043968,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1277952,running
mbuseragent,71252,6275072,running
suggestd,71681,55738368,running
photolibraryd,72498,11010048,running
talagent,77658,4685824,running
com.apple.WebKit.WebContent,82810,5029888,running
com.apple.WebKit.Networking,82813,5619712,running
python,84762,131072,running
python3.9,84764,14647296,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,10813440,running
Google Chrome Helper,85411,7307264,running
TV,86917,29425664,running
AMPLibraryAgent,86922,7913472,running
System Preferences,86985,7520256,running
studentd,86993,13893632,running
AccountProfileRemoteViewService,86998,15384576,running
AvatarPickerMemojiPicker,87002,12255232,running
com.apple.preferences.Bluetooth.remoteservice,87010,7454720,running
loginwindow,363,20922368,running
distnoted,513,3866624,running
cfprefsd,514,3964928,running
UserEventAgent,531,9191424,running
lsd,536,9846784,running
nsurlsessiond,540,10190848,running
usernoted,541,13959168,running
rapportd,543,11894784,running
lockoutagent,545,4816896,running
secd,548,11059200,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5947392,running
NotificationCenter,559,16662528,running
identityservicesd,563,21692416,running
itunescloudd,564,7913472,running
Microsoft Word,572,48218112,running
bird,575,9584640,running
coreauthd,584,5177344,running
sharingd,585,20365312,running
pboard,586,5292032,running
cloudd,589,30720000,running
Messages,597,32391168,running
Preview,600,46727168,running
Google Chrome,601,53329920,running
Microsoft PowerPoint,607,30965760,running
Music,608,0,stopped
Terminal,609,21151744,running
Xcode,611,33636352,running
Microsoft Excel,612,76333056,running
Mail,614,46956544,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,12419072,running
Notes,618,0,stopped
Dock,620,17743872,running
ControlCenter,621,36601856,running
SystemUIServer,623,5488640,running
Finder,624,65650688,running
Spotlight,627,6963200,running
fontd,628,7864320,running
com.apple.Safari.History,631,7127040,running
fontworker,632,2195456,running
CalendarAgent,633,13991936,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,10108928,running
com.apple.dock.extra,645,6307840,running
commerce,650,8011776,running
familycircled,651,7192576,running
avconferenced,654,5570560,running
UIKitSystem,656,5685248,running
imagent,659,13451264,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5455872,running
WiFiAgent,666,10436608,running
corespotlightd,671,25001984,running
mdwrite,680,2572288,running
passd,682,7159808,running
PAH_Extension,687,7258112,running
icdd,696,3309568,running
mediaremoteagent,734,2113536,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6914048,running
com.apple.WebKit.Networking,753,5603328,running
com.apple.CoreSimulator.CoreSimulatorService,808,2867200,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2555904,running
corespeechd,818,3768320,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9568256,running
diagnostics_agent,838,4915200,running
TextInputMenuAgent,839,8028160,running
ctkahp,843,2162688,running
com.apple.WebKit.WebContent,854,9158656,running
com.apple.WebKit.Networking,856,6275072,running
com.apple.dt.SKAgent,874,4505600,running
XCBBuildService,876,1556480,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,786432,running
